Timestamp	Car Make	Car Model	Dealer or Individual	Price	Year	Location	Mileage	Doors	Color	Transmission	VIN#	Engine	Description	Web link	Price Bucket	GeoCodes	Mileage Bucket	Engine_Derived	Description_Derived	Color_Derived	Website	State
9/1/2021 16:14:03	Honda	Accord	Dealer	7999.0	2008.0	Colma, CA	98041.0	4.0	Red	Automatic	1HGCP26748A137264	4 Cyl 2.4 L	Unknown	https://www.carfax.com/vehicle/1HGCP26748A137264	8000.0	Colma, San Mateo County, California, United States	100000.0	4 cyl	[]	red	www.carfax.com	California
9/1/2021 16:14:06	Honda	Accord	Dealer	21990.0	2017.0	Ohio	7578.0	4.0	Tan	Automatic	1HGCR2F36HA219990	4-Cyl, i-VTEC, 2.4 Liter	This vehicle may have previously been used as a government owned vehicle, police car, taxi, demonstrator, leased vehicle, or daily rental vehicle. 	https://www.carvana.com/vehicle/1900383	22000.0	Ohio, United States	10000.0	2.4 liter	['vehicle may', 'daily rental', 'may previously', 'previously used', 'used government']	tan	www.carvana.com	Ohio
9/1/2021 16:14:19	Honda	Accord	Dealer	10199.0	2014.0	Union, NJ	160362.0	4.0	Crystal Black Pearl	Automatic	1HGCR2F50EA201711	2.4L Inline-4 Gas	Sport trim, Crystal Black Pearl exterior and Black interior. EPA 34 MPG Hwy/26 MPG City! Bluetooth, CD Player, iPod/MP3 Input, Alloy Wheels, Back-Up Camera. ======KEY FEATURES INCLUDE: Back-Up Camera, iPod/MP3 Input, Bluetooth, CD Player, Aluminum Wheels Honda Sport with Crystal Black Pearl exterior and Black interior features a 4 Cylinder Engine with 189 HP at 6400 RPM*. ======EXPERTS ARE SAYING: Edmunds.com explains The 2014 Honda Accord earns top honors in the midsize sedan class with its mix of excellent packaging, superb fuel economy and rewarding performance.. Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.	https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F50EA201711/2014-honda-accord/	11000.0	Union, Union County, New Jersey, United States	170000.0	inline-4 gas	['honda accord', 'alloy wheels', 'back-up camera', 'cd player', 'aluminum wheels']	black	www.truecar.com	New Jersey
9/1/2021 16:14:30	Honda	Accord	Dealer	17998.0	2015.0	Lancaster, PA	70000.0	4.0	Gray	Automatic	1HGCR2F79FA207414	4-cyl, Gas, 2.4L	Unknown	https://www.carmax.com/car/20969128	18000.0	Lancaster, Lancaster County, Pennsylvania, United States	80000.0	gas 2.4l	[]	gray	www.carmax.com	Pennsylvania
9/1/2021 16:14:33	Honda	Accord	Dealer	24900.0	2017.0	Honolulu, HI	23933.0	2.0	Crystal Black Pearl	Automatic	1HGCT1B82HA007973	2.4L 4-Cylinder Gas Engine	With less than 23,933mi on this Honda Accord Coupe, you'll appreciate the practically showroom newness of this vehicle.The Honda Accord is very popular in the mid-size segment, continually selling at the top of a very competitive class. The Accord is a solid value, even in its humblest configuration. With its capable and sophisticated chassis, the Accord can feel quite luxurious when properly optioned. This versatility allows it to be either a spacious alternative to many economy cars or a less expensive alternative to many luxury cars. There is even a stylish coupe available with performance to match its already stellar platform.	https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=600335426&allListingType=all-cars&makeCodeList=HONDA&modelCodeList=ACCORD&city=Mililani&state=HI&zip=96789&location=&LNX=SPGOOGLENONBRANDBODYSTYLE&gclid=CjwKCAjwybyJBhBwEiwAvz4G74Oh5k_HyHmxRe5i31TPii2w27PVacROc7ho9gJzo2mLE3yhH6CFOxoCR0oQAvD_BwE&gclsrc=aw.ds&searchRadius=100&isNewSearch=false&marketExtension=include&showAccelerateBanner=false&sortBy=relevance&numRecords=25&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fhonda%2Faccord%2Fmililani-hi-96789%3FLNX%3DSPGOOGLENONBRANDBODYSTYLE%26gclid%3DCjwKCAjwybyJBhBwEiwAvz4G74Oh5k_HyHmxRe5i31TPii2w27PVacROc7ho9gJzo2mLE3yhH6CFOxoCR0oQAvD_BwE%26gclsrc%3Daw.ds%26dma%3D%26searchRadius%3D100%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25&clickType=listing	25000.0	Honolulu, Honolulu County, Hawaii, 96813, United States	30000.0	gas engine	['honda accord', 'alternative many', 'accord coupe', 'accord solid', 'solid value']	black	www.autotrader.com	Hawaii
9/1/2021 16:14:34	Honda	Accord	Dealer	24993.0	2018.0	Monroeville PA	35667.0	4.0	White Pearl	Automatic	1HGCV1F64JA144292	1.5T I4 DOHC 16V Turbocharged VTEC	REMAINDER OF FACTORY WARRANTY ~, AUTOMATIC TRANSMISSION, BLUETOOTH, CARFAX CERTIFIED, LOCAL TRADE, LOW MILES, ONE OWNER VEHICLE, REAR VISION CAMERA.Priced below KBB Fair Purchase Price! 30/38 City/Highway MPGFor Additional Information & Photos: Please Call 1-877-304-9607 or Click: www.cochran.com/C1-Certified-Vehicles.Awards:* JD Power Automotive Performance, Execution and Layout (APEAL) Study * ALG Residual Value Awards, Residual Value Awards * NACTOY 2018 North American Car of the Year * 2018 KBB.com 10 Most Awarded Brands * 2018 KBB.com Brand Image AwardsKelley Blue Book Brand Image Awards are based on the Brand Watch(tm) study from Kelley Blue Book Market Intelligence. Award calculated among non-luxury shoppers. For more information, visit www.kbb.com. Kelley Blue Book is a registered trademark of Kelley Blue Book Co., Inc.Plus, with #1 Cochran's Market Based Pricing you can feel confident that you are receiving the Best Price and Value available to You! #1 Cochran has been providing the Tri-State area with excellent sales and service experiences for 50 Years. STOP! Buy Today! Let YOUR #1 Cochran experience begin!	https://www.cochran.com/inventory/used-2018-honda-accord-ex-l-fwd-4d-sedan-1hgcv1f64ja144292/	25000.0	Monroeville, Allegheny County, Pennsylvania, 15146, United States	40000.0	i4 dohc	['blue book', 'kelley blue', 'brand image', 'image awards', 'city/highway mpg']	white	www.cochran.com	Pennsylvania
9/1/2021 16:15:12	Honda	Accord	Dealer	21990.0	2017.0	US	19329.0	4.0	Dark Blue	Automatic	1HGCR2F34HA183409	4-Cyl, i-VTEC, 2.4 Liter	2017 HONDA ACCORD LX SEDAN 4D	https://www.carvana.com/vehicle/1955498	22000.0	United States	20000.0	2.4 liter	['honda accord', 'accord lx', '2017 honda', 'sedan 4d', 'lx sedan']	blue	www.carvana.com	Unknown
9/1/2021 16:15:29	Honda	Accord	Dealer	19900.0	2017.0	Pittsburgh, PA	16812.0	4.0	Red	Automatic	1HGCR2F50HA081722	Gas Engine	Unknown	https://www.edmunds.com/honda/accord/2017/vin/1HGCR2F50HA081722/?radius=50	20000.0	Pittsburgh, Allegheny County, Pennsylvania, United States	20000.0	gas engine	[]	red	www.edmunds.com	Pennsylvania
9/1/2021 16:15:38	Honda	Accord	Dealer	19990.0	2013.0	Ohio	37232.0	4.0	Gray	Automatic	1HGCR2F85DA262030	4-Cyl, i-VTEC, 2.4 Liter	This vehicle may have previously been used as a government owned vehicle, police car, taxi, demonstrator, leased vehicle, or daily rental vehicle.	https://www.carvana.com/vehicle/1964569	20000.0	Ohio, United States	40000.0	2.4 liter	['vehicle may', 'daily rental', 'may previously', 'previously used', 'used government']	gray	www.carvana.com	Ohio
9/1/2021 16:16:00	Honda	Accord	Dealer	11590.0	2014.0	Dunellen, NJ	123782.0	4.0	White Orchid Pearl	Automatic	1HGCR2F54EA089821	2.4L Inline-4 Gas	"2014 Honda Accord Sport ////// DEALER MAINTAINED \\\, 160-Watt AM/FM/CD Audio System, 18"" Alloy Wheels. White Orchid Pearl CVT 4D Sedan 2.4L I4 DOHC i-VTEC 16V FWD"	https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F54EA089821/2014-honda-accord/	12000.0	Dunellen, Middlesex County, New Jersey, United States	130000.0	inline-4 gas	['honda accord', 'alloy wheels', 'audio system', 'i4 dohc', 'accord sport']	white	www.truecar.com	New Jersey
9/1/2021 16:16:12	Honda	Accord	Dealer	2000.0	2011.0	Central New Jersey, NJ	106471.0	4.0	Blue	Automatic	1HGCP2F75BA070293	2.4L	Unknown	https://en.bidfax.info/honda/accord/1219433-honda-accord-2011-blue-24l-vin-1hgcp2f75ba070293.html	3000.0	Central, Gibbsboro, Camden County, New Jersey, 08043-3683, United States	110000.0		[]	blue	en.bidfax.info	08043-3683
9/1/2021 16:16:47	Honda	Accord	Dealer	25590.0	2018.0	US	30273.0	4.0	Silver	Automatic	1HGCV1F48JA037227	4-Cyl, i-VTEC, Turbo, 1.5 Liter	2018 HONDA ACCORD EX SEDAN 4D	https://www.carvana.com/vehicle/1969725	26000.0	United States	40000.0	4-cyl i-vtec	['honda accord', '2018 honda', 'accord ex', 'sedan 4d', 'ex sedan']	silver	www.carvana.com	Unknown
9/1/2021 16:17:02	Honda	Accord	Dealer	18990.0	2015.0	Ohio	78177.0	4.0	Black	Automatic	1HGCR2F88FA094788	4-Cyl, i-VTEC, 2.4 Liter	This vehicle may have previously been used as a government owned vehicle, police car, taxi, demonstrator, leased vehicle, or daily rental vehicle.	https://www.carvana.com/vehicle/1951320	19000.0	Ohio, United States	80000.0	2.4 liter	['vehicle may', 'daily rental', 'may previously', 'previously used', 'used government']	black	www.carvana.com	Ohio
9/1/2021 16:17:45	Honda	Accord	Dealer	23590.0	2016.0	Bridgeville PA	33195.0	4.0	Gray	Automatic	1HGCR2F87GA054770	PZEV	2016 Honda Accord, EX-L Sedan 4D	https://www.carvana.com/vehicle/1944609#vehicle-details	24000.0	Bridgeville, Allegheny County, Pennsylvania, United States	40000.0		['honda accord', 'accord ex-l', '2016 honda', 'sedan 4d', 'ex-l sedan']	gray	www.carvana.com	Pennsylvania
9/1/2021 16:17:57	Honda	Accord	Dealer	9900.0	2010.0	5121 Liberty Ave, Pittsburgh, PA 15224	135752.0	4.0	Brown	Automatic	1HGCP2F85AA161457	2.4L 4-Cylinder Gas Engine	Recent Arrival! Blue Tooth, Moonroof, Non Smoker, Local Trade, Serviced Here, One Owner, Clean Carfax. CARFAX One-Owner. Clean CARFAX. 21/31 City/Highway MPGWhen you buy or lease a vehicle from Rohrich, you'll receive the Rohrich Advantage - Lifetime Complimentary Oil & Filter Changes - Lifetime Complimentary State Inspections - Complimentary Car Washes During Service Visits - Complimentary Loaner Provided to Service Customers - 72 Hours/300 Mile Exchange Policy.	https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=600907513&makeCodeList=HONDA&modelCodeList=ACCORD&city=Pittsburgh&state=PA&zip=15219&location=&dma=&searchRadius=50&listingTypes=USED&isNewSearch=false&referrer=%2Fcars-for-sale%2Fhonda%2Faccord%2Fpittsburgh-pa-15219%3F&clickType=alpha	10000.0	5121, Liberty Avenue, Bloomfield, Pittsburgh, Allegheny County, Pennsylvania, 15224, United States	140000.0	gas engine	['clean carfax', 'city/highway mpg', 'carfax one-owner', 'one owner', 'complimentary oil']	brown	www.autotrader.com	Pennsylvania
9/1/2021 16:17:58	Honda	Accord	Dealer	23990.0	2016.0	Bridgeville PA	24639.0	4.0	red	Automatic	1HGCR2F87GA108942	4-Cyl, i-VTEC, 2.4 Liter	Unknown	https://www.carvana.com/vehicle/1943876	24000.0	Bridgeville, Allegheny County, Pennsylvania, United States	30000.0	2.4 liter	[]	red	www.carvana.com	Pennsylvania
9/1/2021 16:18:07	Honda	Accord	Dealer	5495.0	2011.0	Belle Vernon, PA	231080.0	4.0	Crystal Black Pearl	Automatic	1HGCP2F6XBA030590	4 Cyl 2.4 L	Unknown	https://www.edmunds.com/honda/accord/2011/vin/1HGCP2F6XBA030590/?radius=200	6000.0	Belle Vernon, Fayette County, Pennsylvania, United States	240000.0	4 cyl	[]	black	www.edmunds.com	Pennsylvania
9/1/2021 16:18:13	Honda	Accord	Dealer	24120.0	2018.0	Morgantown, WV	40256.0	4.0	Black	Automatic	1HGCV1F54JA261040	4 Cyl 1.5 L	"Priced below KBB Fair Purchase Price! Clean CARFAX. CARFAX One-Owner. 2018 Honda Accord EX-L ""ONE OWNER CARFAX"", **LEATHER**, **LOW MILES**, **SUNROOF**, **POWER SEAT**, **ALLOY WHEELS**, **AUTOMATIC TRANSMISSION**, **GOOD TIRES**, **GOOD BRAKES**, **INCLUDES WARRANTY**, **RECENT TRADE IN**, Ivory Leather.30/38 City/Highway MPGServing Morgantown, WV, Uniontown, Pa, Pittsburgh, PA, YOUR AUTOMOTIVE CUSTOMER SERVICE LEADER. We want your trade!Before you sell to Carmax.com or list it for sale on Autotrader.com or eBay.com, call one of our staff members for an online appraisal! Call us at (888-786-0755). 601 Mary Jane Wood Circle, Morgantown, WV. 26501.. Conveniently located off I-79, Exit 153, University Town Center Exit, Morgantown, WV. Home of the WVU Mountaineers, WVU.edu.and only 45 minutes from Pittsburgh, PA home of the Pittsburgh Steelers, Steelers.com and 20 minutes from Uniontown, PA All prices are after all Incentives from Kia. All prices are plus tax, tag and dealer admin fee of $499. Awards:* JD Power Automotive Performance, Execution and Layout (APEAL) Study * ALG Residual Value Awards, Residual Value Awards * NACTOY 2018 North American Car of the Year * 2018 KBB.com 10 Most Awarded Brands * 2018 KBB.com Brand Image AwardsKelley Blue Book Brand Image Awards are based on the Brand Watch(tm) study from Kelley Blue Book Market Intelligence. Award calculated among non-luxury shoppers. For more information, visit www.kbb.com. Kelley Blue Book is a registered trademark of Kelley Blue Book Co., Inc."	https://www.carfax.com/vehicle/1HGCV1F54JA261040	25000.0	Morgantown, Monongalia County, West Virginia, United States	50000.0	4 cyl	['honda accord', 'blue book', 'kelley blue', 'alloy wheels', 'brand image']	black	www.carfax.com	West Virginia
9/1/2021 16:18:15	Honda	Accord	Dealer	20999.0	2018.0	301 Park Manor Dr Pittsburgh, PA 15205	48640.0	4.0	Obsidian Blue	Automatic	 1HGCV1F14JA013853	 1.5L I4 16V GDI DOHC Turbo	Unknown	https://www.cars.com/vehicledetail/fe436bbb-220b-4366-9a46-c686a04a0527/	21000.0	CarShop, 301, Park Manor Drive, Pittsburgh, Allegheny County, Pennsylvania, 15205, United States	50000.0	i4 16v	[]	blue	www.cars.com	Pennsylvania
9/1/2021 16:18:24	Honda	Accord	Dealer	20839.0	2017.0	Pittsburgh, PA	44157.0	4.0	Golden	Automatic	1HGCR2F80HA161614	Gas Engine	Unknown	https://www.edmunds.com/honda/accord/2017/vin/1HGCR2F80HA161614/?radius=50	21000.0	Pittsburgh, Allegheny County, Pennsylvania, United States	50000.0	gas engine	[]	golden	www.edmunds.com	Pennsylvania
9/1/2021 16:18:33	Honda	Accord	Dealer	18990.0	2015.0	North Carolina	68629.0	4.0	Black	Automatic	1HGCR2E53FA170778	4-Cyl, i-VTEC, 2.4 Liter	4-Way Passenger Seat -inc: Manual Recline and Fore/Aft Movement	https://www.carvana.com/vehicle/1970897	19000.0	North Carolina, United States	70000.0	2.4 liter	['passenger seat', 'seat -inc', '-inc manual', 'manual recline', 'recline fore/aft']	black	www.carvana.com	North Carolina
9/1/2021 16:18:34	Honda	Accord	Individual	25990.0	2018.0	US	31183.0	4.0	Red	Automatic	1HGCV1F31JA044947	4-Cyl, i-VTEC, Turbo, 1.5 Liter	2018 HONDA ACCORD SPORT SEDAN 4D	https://www.carvana.com/vehicle/1946623	26000.0	United States	40000.0	4-cyl i-vtec	['honda accord', '2018 honda', 'accord sport', 'sedan 4d', 'sport sedan']	red	www.carvana.com	Unknown
9/1/2021 16:18:56	Honda	Accord	Dealer	15804.0	2015.0	Madison, NJ	94679.0	4.0	Modern Steel Metallic	Automatic	1HGCR2F89FA120055	2.4L Inline-4 Gas	RECENT MADISON HONDA TRADE, SERVICE RECORDS AVAILABLE, LEATHER, MOONROOF, ONE OWNER, CLEAN CARFAX...NO ACCIDENTS!, Black Leather.27/36 City/Highway MPGAwards:* 2015 KBB.com Brand Image AwardsKelley Blue Book Brand Image Awards are based on the Brand Watch(tm) study from Kelley Blue Book Market Intelligence. Award calculated among non-luxury shoppers. For more information, visit www.kbb.com. Kelley Blue Book is a registered trademark of Kelley Blue Book Co., Inc.Reviews:* Simple operation, great reliability and high resale value are obvious attractors to the Accord. But you may be surprised at the extent of its lineup, which ranges from an economical sedan to a V6-powered coupe or a hybrid rated up to 50 mpg. It's hard to go wrong in any of them. Source: KBB.com* What began as a 2-door hatchback in 1976 has grown into today's full-size sedan. Like the rest of the car, the Accord's 5-passenger interior is a pleasing step forward. The cabin boasts soft-touch materials for a quality feel. The front seats are comfortable, and the driver's seat actually toned down the lumbar support. The rear seats have even more room, as does the trunk. Sleek, rippled sheet metal defines a more streamlined exterior that has shrunk around an interior that feels roomier than previous generations. The most surprising thing about the Accord is its refined continuously variable transmission (CVT). Mated to the 4-cylinder, this CVT feels much like a normal automatic, mimicking gear changes. Even a base Accord has good power for acceleration and passing, yet attains an impressive mileage on the highway. Move up to a V6 model with 6-speed automatic transmission, and the Accord is downright quick. For the individual looking to consume less the Accord comes as a Hybrid as well. This operates on a 141hp 2.0-liter, 16-valve i-VTEC 4-cylinder engine and a 55hp lithium-ion battery pack for a net hp of 196. The Hybrid can achieve ratings of 50 cty and 46 hwy. To help maximize efficiency, the Accord Hybrid seamlessly shifts between three distinct drive modes: EV Drive, Hybrid Drive and Engine Drive. EV Drive is 100% electric, and generally is used during braking and when starting from a stop. Hybrid Drive uses the fuel engine and electric motor to provide extra zip during acceleration, and once your Accord Hybrid is cruising with highway efficiency, Engine Drive takes over. If you want a hassle-free, pleasing family car with a reputation for quality and an immediate familiarity, you can't go wrong with the Accord. Source: The Manufacturer Summary* Roomy and high-quality interior; refined and efficient powertrains; quick acceleration; responsive handling; generous standard features; available coupe body style. Source: EdmundsInternet price is valid on in stock vehicles only. Prices include all costs to be paid by a consumer except for government taxes, licensing costs, registration fees, bank fees, dealer documentation fee of $599, and any dealer installed accessories (such as dealer protection package.) Prices assume financing with the dealer at tier 1 credit rating (FICO 750+.) Outside financing or cash purchases may be subject to additional charge of $595. Price may not be combined with promotional interest rates. We reserve the right to modify this price at any time without notice. Inventory availability is subject to change.	https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F89FA120055/2015-honda-accord/	16000.0	Madison, Morris County, New Jersey, United States	100000.0	inline-4 gas	['blue book', 'kelley blue', 'brand image', 'image awards', 'clean carfax']	metallic	www.truecar.com	New Jersey
